CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
2483,POCSO,457,1,1
2484,NDPS,66C,1,1
2485,IT_ACT,302,1,1
2485,POCSO,66C,1,2
2485,IPC,66C,1,3
2486,IPC,379,1,1
2486,NDPS,379,1,2
2487,IPC,66D,1,1
2488,NDPS,66C,1,1
2488,POCSO,66D,1,2
2489,POCSO,392,1,1
2489,NDPS,66C,1,2
2490,IPC,457,1,1
2490,NDPS,302,1,2
2491,POCSO,379,1,1
2491,IT_ACT,66D,1,2
2492,IPC,457,1,1
2493,IT_ACT,379,1,1
2493,POCSO,302,1,2
2493,POCSO,457,1,3
2494,POCSO,20,1,1
2494,IPC,302,1,2
2494,POCSO,457,1,3
2495,NDPS,392,1,1
2496,POCSO,66C,1,1
2496,IT_ACT,66D,1,2
2497,POCSO,457,1,1
2497,IT_ACT,66D,1,2
2497,NDPS,66D,1,3
2498,POCSO,457,1,1
2499,IT_ACT,379,1,1
2499,IT_ACT,392,1,2
2499,NDPS,20,1,3
2500,IT_ACT,379,1,1
2500,IT_ACT,457,1,2
2500,NDPS,20,1,3
2501,IPC,20,1,1
2502,IT_ACT,302,1,1
2502,IPC,66C,1,2
2502,IPC,66D,1,3
2503,IPC,392,1,1
2503,POCSO,66C,1,2
2503,IPC,457,1,3
2504,IPC,20,1,1
2504,IT_ACT,66D,1,2
2505,POCSO,302,1,1
2505,NDPS,302,1,2
2506,POCSO,392,1,1
2506,POCSO,457,1,2
2507,IPC,379,1,1
2508,IT_ACT,379,1,1
2508,NDPS,66D,1,2
2509,POCSO,302,1,1
2510,IPC,66D,1,1
2510,POCSO,392,1,2
2511,IT_ACT,392,1,1
2512,NDPS,392,1,1
2513,NDPS,457,1,1
2514,IT_ACT,20,1,1
2514,NDPS,457,1,2
2514,POCSO,392,1,3
2515,IPC,302,1,1
2516,IT_ACT,20,1,1
2516,NDPS,20,1,2
2517,IT_ACT,302,1,1
2517,POCSO,457,1,2
2517,NDPS,302,1,3
2518,NDPS,20,1,1
2518,IPC,20,1,2
2519,POCSO,302,1,1
2519,IT_ACT,20,1,2
2520,NDPS,20,1,1
2520,IT_ACT,66C,1,2
2520,IT_ACT,66C,1,3
2521,POCSO,20,1,1
2522,NDPS,392,1,1
2523,IPC,66D,1,1
2523,NDPS,457,1,2
2523,IT_ACT,379,1,3
2524,POCSO,379,1,1
2524,IPC,379,1,2
2524,IPC,20,1,3
2525,NDPS,66D,1,1
2526,POCSO,66C,1,1
2526,IPC,457,1,2
2526,IT_ACT,66D,1,3
2527,IPC,66C,1,1
2528,IT_ACT,66D,1,1
2528,IPC,392,1,2
2528,NDPS,392,1,3
2529,IPC,392,1,1
2529,IT_ACT,379,1,2
2530,POCSO,457,1,1
2530,IPC,20,1,2
2531,IPC,20,1,1
2532,IT_ACT,379,1,1
2532,POCSO,392,1,2
2533,NDPS,457,1,1
2533,POCSO,20,1,2
2534,NDPS,457,1,1
2534,NDPS,66C,1,2
2535,IT_ACT,379,1,1
2535,IT_ACT,66D,1,2
2536,POCSO,20,1,1
2536,POCSO,302,1,2
2536,NDPS,66C,1,3
2537,NDPS,457,1,1
2537,IT_ACT,302,1,2
2537,IT_ACT,66D,1,3
2538,NDPS,66C,1,1
2538,IT_ACT,66D,1,2
2539,IT_ACT,66C,1,1
2540,NDPS,20,1,1
2540,POCSO,392,1,2
2540,NDPS,302,1,3
2541,NDPS,66D,1,1
2542,IPC,20,1,1
2543,POCSO,66D,1,1
2543,NDPS,66C,1,2
2543,IT_ACT,302,1,3
2544,NDPS,66D,1,1
2544,NDPS,66C,1,2
2545,NDPS,457,1,1
2546,POCSO,20,1,1
2546,IPC,302,1,2
2546,NDPS,66C,1,3
2547,IT_ACT,66C,1,1
2548,POCSO,457,1,1
2549,NDPS,66D,1,1
2549,POCSO,66D,1,2
2549,NDPS,20,1,3
2550,NDPS,392,1,1
2551,IT_ACT,66C,1,1
2552,IT_ACT,66C,1,1
2552,POCSO,379,1,2
2552,NDPS,392,1,3
2553,POCSO,66C,1,1
2553,NDPS,66D,1,2
2553,IT_ACT,302,1,3
2554,NDPS,379,1,1
2554,IT_ACT,392,1,2
2555,IPC,66D,1,1
2556,IT_ACT,392,1,1
2556,POCSO,66C,1,2
2557,IT_ACT,66D,1,1
2558,POCSO,20,1,1
2558,POCSO,66C,1,2
2558,IPC,66C,1,3
2559,IT_ACT,302,1,1
2559,POCSO,66D,1,2
2560,POCSO,66D,1,1
2560,NDPS,66D,1,2
2561,IT_ACT,392,1,1
2561,IT_ACT,66C,1,2
2561,NDPS,20,1,3
2562,NDPS,66D,1,1
2562,NDPS,457,1,2
2563,IPC,392,1,1
2563,POCSO,66D,1,2
2564,NDPS,457,1,1
2564,IPC,66D,1,2
2564,NDPS,392,1,3
2565,IT_ACT,66D,1,1
2565,IPC,66C,1,2
2565,POCSO,457,1,3
2566,IT_ACT,66D,1,1
2567,IPC,20,1,1
2567,POCSO,66C,1,2
2568,POCSO,302,1,1
2568,NDPS,20,1,2
2568,IPC,66C,1,3
2569,POCSO,302,1,1
2569,IT_ACT,379,1,2
2570,IT_ACT,457,1,1
2570,NDPS,392,1,2
2571,IPC,66D,1,1
2571,IT_ACT,66C,1,2
2571,IT_ACT,379,1,3
2572,NDPS,457,1,1
2573,IT_ACT,457,1,1
2574,IPC,66D,1,1
2574,IPC,20,1,2
2575,NDPS,379,1,1
2576,POCSO,66D,1,1
2577,NDPS,457,1,1
2578,IT_ACT,66D,1,1
2578,IPC,20,1,2
2578,POCSO,66C,1,3
2579,NDPS,379,1,1
2579,IT_ACT,302,1,2
2580,NDPS,392,1,1
2580,IPC,66D,1,2
2580,POCSO,302,1,3
2581,IT_ACT,457,1,1
2581,IPC,66D,1,2
2581,NDPS,66D,1,3
2582,NDPS,20,1,1
2582,POCSO,392,1,2
2583,POCSO,302,1,1
2583,IT_ACT,392,1,2
2584,POCSO,20,1,1
2584,IT_ACT,66C,1,2
2585,IT_ACT,66C,1,1
2585,IT_ACT,379,1,2
2585,NDPS,302,1,3
2586,NDPS,20,1,1
2586,IT_ACT,302,1,2
2587,NDPS,302,1,1
2588,IPC,20,1,1
2589,IT_ACT,66D,1,1
2590,IT_ACT,457,1,1
2591,NDPS,457,1,1
2591,POCSO,66D,1,2
2592,IPC,20,1,1
2592,POCSO,66D,1,2
2593,IT_ACT,302,1,1
2594,IPC,392,1,1
2595,NDPS,20,1,1
2596,POCSO,392,1,1
2596,IPC,66C,1,2
2597,NDPS,66D,1,1
2598,POCSO,302,1,1
2598,NDPS,20,1,2
2599,IPC,66C,1,1
2600,IPC,20,1,1
2601,POCSO,66D,1,1
2602,POCSO,66C,1,1
2602,POCSO,302,1,2
2603,IT_ACT,20,1,1
2603,POCSO,302,1,2
2604,IPC,457,1,1
2605,IT_ACT,66C,1,1
2606,POCSO,457,1,1
2607,IT_ACT,20,1,1
2607,POCSO,66C,1,2
2608,POCSO,66C,1,1
2609,IPC,457,1,1
2609,IPC,20,1,2
2610,IT_ACT,20,1,1
2610,IT_ACT,392,1,2
2611,IT_ACT,20,1,1
2611,NDPS,66D,1,2
2612,IPC,66C,1,1
2613,IT_ACT,20,1,1
2613,NDPS,302,1,2
2613,IPC,302,1,3
2614,IPC,66C,1,1
2614,IPC,392,1,2
2614,IT_ACT,66C,1,3
2615,POCSO,302,1,1
2616,NDPS,66C,1,1
2617,NDPS,66C,1,1
2617,POCSO,20,1,2
2618,IT_ACT,457,1,1
2619,POCSO,457,1,1
2620,IT_ACT,379,1,1
2620,IPC,66C,1,2
2621,IT_ACT,379,1,1
2621,POCSO,66D,1,2
2622,POCSO,302,1,1
2622,NDPS,379,1,2
2623,NDPS,457,1,1
2623,IT_ACT,457,1,2
2624,IPC,20,1,1
2624,POCSO,66C,1,2
2624,IT_ACT,66C,1,3
2625,IPC,66C,1,1
2625,NDPS,66D,1,2
2625,POCSO,392,1,3
2626,IT_ACT,20,1,1
2626,POCSO,457,1,2
2626,IT_ACT,392,1,3
2627,POCSO,457,1,1
2628,NDPS,379,1,1
2629,IT_ACT,20,1,1
2629,IPC,66C,1,2
2629,IPC,20,1,3
2630,NDPS,302,1,1
2631,POCSO,66D,1,1
2631,POCSO,20,1,2
2632,NDPS,20,1,1
2632,POCSO,302,1,2
2632,POCSO,66D,1,3
2633,POCSO,20,1,1
2633,IPC,392,1,2
2633,POCSO,20,1,3
2634,IT_ACT,66D,1,1
2635,IT_ACT,20,1,1
2635,NDPS,20,1,2
2635,POCSO,66C,1,3
2636,NDPS,66D,1,1
2636,IPC,379,1,2
2636,IT_ACT,392,1,3
2637,NDPS,457,1,1
2638,NDPS,66D,1,1
2638,POCSO,392,1,2
2638,IPC,392,1,3
2639,IT_ACT,66D,1,1
2639,IPC,20,1,2
2640,IPC,66C,1,1
2641,IT_ACT,66C,1,1
2641,IPC,66C,1,2
2642,NDPS,66D,1,1
2642,IT_ACT,302,1,2
2642,NDPS,392,1,3
2643,IT_ACT,66D,1,1
2643,IPC,66C,1,2
2643,NDPS,302,1,3
2644,NDPS,457,1,1
2645,IPC,392,1,1
2646,IPC,302,1,1
2646,IT_ACT,392,1,2
2647,NDPS,302,1,1
2648,POCSO,379,1,1
2648,IPC,457,1,2
2649,POCSO,20,1,1
2650,IPC,302,1,1
2650,NDPS,66C,1,2
2650,NDPS,66D,1,3
2651,IPC,66D,1,1
2651,POCSO,66D,1,2
2651,POCSO,66D,1,3
2652,IPC,66C,1,1
2653,NDPS,20,1,1
2653,POCSO,66C,1,2
2654,IPC,20,1,1
2654,IPC,392,1,2
2655,NDPS,379,1,1
2656,IPC,392,1,1
2657,NDPS,302,1,1
2657,IPC,20,1,2
2657,POCSO,20,1,3
2658,POCSO,20,1,1
2658,IPC,302,1,2
2659,IPC,379,1,1
2659,NDPS,302,1,2
2660,NDPS,379,1,1
2660,IT_ACT,392,1,2
2660,POCSO,379,1,3
2661,IT_ACT,66D,1,1
2661,IT_ACT,66D,1,2
2662,POCSO,66D,1,1
2662,IT_ACT,392,1,2
2662,IPC,457,1,3
2663,NDPS,66D,1,1
2664,IT_ACT,457,1,1
2665,IPC,20,1,1
2666,IT_ACT,302,1,1
2666,IPC,457,1,2
2667,IT_ACT,20,1,1
2667,POCSO,457,1,2
2668,NDPS,457,1,1
2669,POCSO,392,1,1
2670,IT_ACT,66D,1,1
2670,POCSO,392,1,2
2670,NDPS,392,1,3
2671,NDPS,20,1,1
2671,IT_ACT,66C,1,2
2672,IPC,66C,1,1
2672,IT_ACT,302,1,2
2673,NDPS,66C,1,1
2674,IT_ACT,302,1,1
2674,IT_ACT,20,1,2
2674,IT_ACT,457,1,3
2675,POCSO,20,1,1
2675,POCSO,379,1,2
2675,IPC,66D,1,3
2676,POCSO,392,1,1
2676,NDPS,66C,1,2
2676,IPC,302,1,3
2677,IT_ACT,20,1,1
2677,POCSO,379,1,2
2678,NDPS,66C,1,1
2678,NDPS,20,1,2
2679,IPC,302,1,1
2679,IPC,66D,1,2
2680,NDPS,379,1,1
2680,POCSO,66C,1,2
2681,IPC,20,1,1
2682,POCSO,457,1,1
2682,NDPS,20,1,2
2682,IT_ACT,379,1,3
2683,IT_ACT,66C,1,1
2683,NDPS,392,1,2
2683,IPC,302,1,3
2684,NDPS,392,1,1
2684,IT_ACT,392,1,2
2684,NDPS,392,1,3
2685,POCSO,66D,1,1
2685,IPC,302,1,2
2685,IT_ACT,66D,1,3
2686,IT_ACT,379,1,1
2687,IPC,379,1,1
2687,NDPS,302,1,2
2687,NDPS,392,1,3
2688,POCSO,66D,1,1
2688,POCSO,302,1,2
2688,IPC,457,1,3
2689,IT_ACT,66C,1,1
2689,POCSO,392,1,2
2689,IT_ACT,302,1,3
2690,IT_ACT,20,1,1
2690,NDPS,66C,1,2
2690,NDPS,379,1,3
2691,IPC,379,1,1
2691,POCSO,302,1,2
2692,IT_ACT,457,1,1
2692,NDPS,457,1,2
2692,IT_ACT,20,1,3
2693,NDPS,66C,1,1
2693,IPC,392,1,2
2694,IT_ACT,66D,1,1
2694,NDPS,20,1,2
2695,IPC,379,1,1
2695,IPC,66C,1,2
2696,IPC,302,1,1
2697,POCSO,66D,1,1
2698,IT_ACT,20,1,1
2698,POCSO,302,1,2
2699,IT_ACT,379,1,1
2699,IPC,302,1,2
2699,POCSO,66D,1,3
2700,IPC,379,1,1
2701,NDPS,457,1,1
2701,POCSO,20,1,2
2702,POCSO,392,1,1
2703,POCSO,379,1,1
2704,IT_ACT,392,1,1
2704,NDPS,379,1,2
2704,IT_ACT,302,1,3
2705,NDPS,457,1,1
2705,POCSO,20,1,2
2706,NDPS,302,1,1
2706,NDPS,379,1,2
2707,IT_ACT,66C,1,1
2707,IT_ACT,20,1,2
2708,POCSO,302,1,1
2708,POCSO,392,1,2
2708,POCSO,392,1,3
2709,IT_ACT,20,1,1
2709,NDPS,392,1,2
2709,IPC,20,1,3
2710,IPC,66D,1,1
2710,NDPS,20,1,2
2711,NDPS,302,1,1
2711,NDPS,457,1,2
2712,POCSO,457,1,1
2712,NDPS,66D,1,2
2712,IT_ACT,20,1,3
2713,NDPS,457,1,1
2713,IPC,302,1,2
2713,NDPS,457,1,3
2714,POCSO,392,1,1
2714,NDPS,302,1,2
2715,IT_ACT,392,1,1
2715,NDPS,392,1,2
2716,NDPS,392,1,1
2716,IPC,302,1,2
2717,IT_ACT,66C,1,1
2717,IPC,302,1,2
2718,NDPS,66D,1,1
2718,NDPS,379,1,2
2719,POCSO,66C,1,1
2720,IPC,20,1,1
2720,POCSO,392,1,2
2721,IPC,457,1,1
2722,NDPS,457,1,1
2722,POCSO,302,1,2
2723,NDPS,392,1,1
2723,POCSO,302,1,2
2724,NDPS,66C,1,1
2724,IT_ACT,20,1,2
2724,IPC,66C,1,3
2725,IT_ACT,66D,1,1
2725,NDPS,302,1,2
2725,NDPS,457,1,3
2726,IT_ACT,392,1,1
2727,NDPS,302,1,1
2727,IPC,66D,1,2
2727,POCSO,66D,1,3
2728,IT_ACT,66C,1,1
2728,NDPS,392,1,2
2728,IT_ACT,302,1,3
2729,NDPS,379,1,1
2729,POCSO,66C,1,2
2730,IPC,457,1,1
2730,IPC,302,1,2
2731,NDPS,392,1,1
2731,NDPS,302,1,2
2732,POCSO,302,1,1
2733,POCSO,457,1,1
2733,IPC,457,1,2
2734,POCSO,457,1,1
2734,POCSO,379,1,2
2734,IT_ACT,20,1,3
2735,POCSO,457,1,1
2735,IT_ACT,66C,1,2
2735,POCSO,379,1,3
2736,NDPS,302,1,1
2736,IT_ACT,20,1,2
2737,POCSO,392,1,1
2738,IPC,302,1,1
2738,IPC,392,1,2
2738,IPC,392,1,3
2739,IPC,392,1,1
2740,POCSO,302,1,1
2740,POCSO,302,1,2
2740,IT_ACT,66D,1,3
2741,IPC,392,1,1
2742,IPC,392,1,1
2742,IPC,302,1,2
2742,POCSO,379,1,3
2743,NDPS,20,1,1
2744,IT_ACT,457,1,1
2745,IPC,20,1,1
2746,IPC,20,1,1
2747,POCSO,392,1,1
2747,NDPS,379,1,2
2748,IPC,20,1,1
2749,IT_ACT,457,1,1
2750,POCSO,379,1,1
2751,POCSO,302,1,1
2751,IT_ACT,302,1,2
2752,IT_ACT,20,1,1
2752,IPC,457,1,2
2752,IT_ACT,379,1,3
2753,IPC,457,1,1
2754,POCSO,302,1,1
2754,NDPS,302,1,2
2754,NDPS,379,1,3
2755,POCSO,392,1,1
2755,IT_ACT,302,1,2
2755,POCSO,66C,1,3
2756,IPC,20,1,1
2756,IPC,66D,1,2
2756,IT_ACT,66D,1,3
2757,POCSO,66C,1,1
2757,IPC,20,1,2
2757,NDPS,302,1,3
2758,POCSO,66C,1,1
2759,IT_ACT,302,1,1
2759,IT_ACT,66C,1,2
2760,POCSO,20,1,1
2760,POCSO,20,1,2
2760,POCSO,302,1,3
2761,POCSO,379,1,1
2762,IT_ACT,392,1,1
2762,POCSO,392,1,2
2762,POCSO,66C,1,3
2763,NDPS,392,1,1
2764,POCSO,392,1,1
2765,IT_ACT,457,1,1
2765,POCSO,66D,1,2
2765,IT_ACT,302,1,3
2766,IPC,379,1,1
2766,IT_ACT,66C,1,2
2767,POCSO,457,1,1
2767,IT_ACT,66D,1,2
2767,POCSO,66D,1,3
2768,POCSO,392,1,1
2768,IT_ACT,66D,1,2
2769,POCSO,392,1,1
2769,IT_ACT,20,1,2
2770,IPC,66D,1,1
2770,NDPS,392,1,2
2770,IT_ACT,379,1,3
2771,NDPS,379,1,1
2771,IT_ACT,302,1,2
2771,IPC,392,1,3
2772,IPC,379,1,1
2772,NDPS,457,1,2
2772,NDPS,457,1,3
2773,IPC,379,1,1
2773,IPC,392,1,2
2774,IT_ACT,66C,1,1
2774,IT_ACT,302,1,2
2774,IPC,66D,1,3
2775,IT_ACT,302,1,1
2776,IPC,66D,1,1
2777,POCSO,66C,1,1
2777,IPC,66C,1,2
2777,NDPS,20,1,3
2778,IPC,379,1,1
2778,IT_ACT,302,1,2
2778,IPC,20,1,3
2779,NDPS,20,1,1
2780,NDPS,66D,1,1
2781,IT_ACT,392,1,1
2782,POCSO,20,1,1
2782,IPC,379,1,2
2783,IT_ACT,392,1,1
2783,IT_ACT,457,1,2
2783,IPC,392,1,3
2784,IPC,302,1,1
2785,IT_ACT,66D,1,1
2786,POCSO,20,1,1
2787,NDPS,66C,1,1
2787,POCSO,302,1,2
2787,IT_ACT,302,1,3
2788,NDPS,302,1,1
2789,IT_ACT,379,1,1
2790,IT_ACT,66C,1,1
2791,POCSO,457,1,1
2791,POCSO,392,1,2
2792,NDPS,20,1,1
2792,IT_ACT,66C,1,2
2793,IT_ACT,457,1,1
2793,POCSO,457,1,2
2793,POCSO,66C,1,3
2794,IPC,66C,1,1
2795,POCSO,392,1,1
2795,IT_ACT,66D,1,2
2795,POCSO,392,1,3
2796,POCSO,66D,1,1
2796,POCSO,379,1,2
2797,POCSO,66D,1,1
2797,IPC,66C,1,2
2797,NDPS,392,1,3
2798,POCSO,379,1,1
2799,IT_ACT,66C,1,1
2799,POCSO,379,1,2
2800,NDPS,20,1,1
2800,IT_ACT,379,1,2
2800,POCSO,379,1,3
2801,POCSO,457,1,1
2802,IT_ACT,392,1,1
2802,IT_ACT,66D,1,2
2803,IPC,20,1,1
2803,IPC,392,1,2
2804,IT_ACT,392,1,1
2804,NDPS,379,1,2
2804,IPC,379,1,3
2805,IT_ACT,20,1,1
2805,IT_ACT,457,1,2
2805,POCSO,66D,1,3
2806,IPC,457,1,1
2807,NDPS,66D,1,1
2808,POCSO,20,1,1
2809,IPC,379,1,1
2809,POCSO,302,1,2
2809,POCSO,66C,1,3
2810,POCSO,302,1,1
2810,NDPS,20,1,2
2810,POCSO,66C,1,3
2811,NDPS,20,1,1
2811,POCSO,302,1,2
2812,IPC,66C,1,1
2813,IT_ACT,457,1,1
2813,IPC,66C,1,2
2814,IPC,66D,1,1
2814,NDPS,20,1,2
2815,NDPS,392,1,1
2816,IPC,66C,1,1
2816,POCSO,302,1,2
2817,POCSO,20,1,1
2817,IT_ACT,66C,1,2
2817,POCSO,302,1,3
2818,IT_ACT,379,1,1
2818,IT_ACT,20,1,2
2818,NDPS,20,1,3
2819,NDPS,457,1,1
2819,IT_ACT,379,1,2
2819,IT_ACT,457,1,3
2820,IPC,20,1,1
2820,NDPS,379,1,2
2820,IPC,392,1,3
2821,IPC,20,1,1
2821,IT_ACT,392,1,2
2821,POCSO,66C,1,3
2822,IT_ACT,457,1,1
2823,POCSO,457,1,1
2824,IT_ACT,66D,1,1
2824,IT_ACT,66D,1,2
2824,IT_ACT,392,1,3
2825,IPC,302,1,1
2825,IPC,66D,1,2
2826,POCSO,20,1,1
2826,POCSO,392,1,2
2826,NDPS,20,1,3
2827,NDPS,457,1,1
2828,IPC,379,1,1
2828,NDPS,20,1,2
2829,POCSO,20,1,1
2829,IPC,66C,1,2
2829,NDPS,392,1,3
2830,IT_ACT,20,1,1
2830,POCSO,302,1,2
2831,NDPS,66C,1,1
2831,NDPS,392,1,2
2831,IT_ACT,457,1,3
2832,IPC,66C,1,1
2833,NDPS,66D,1,1
2834,POCSO,66D,1,1
2834,POCSO,66D,1,2
2835,IPC,379,1,1
2835,POCSO,66D,1,2
2836,IT_ACT,379,1,1
2836,POCSO,20,1,2
2837,IT_ACT,66C,1,1
2837,IPC,20,1,2
2837,NDPS,66C,1,3
2838,IPC,66D,1,1
2838,IPC,66D,1,2
2839,NDPS,66D,1,1
2840,POCSO,457,1,1
2840,NDPS,66D,1,2
2840,IPC,66D,1,3
2841,IT_ACT,379,1,1
2841,POCSO,392,1,2
2842,IT_ACT,66C,1,1
2843,POCSO,20,1,1
2843,POCSO,392,1,2
2844,IPC,457,1,1
2844,POCSO,457,1,2
2845,IPC,66D,1,1
2845,IT_ACT,379,1,2
2846,POCSO,392,1,1
2847,IPC,302,1,1
2847,IPC,457,1,2
2848,IPC,66D,1,1
2849,POCSO,20,1,1
2849,IT_ACT,392,1,2
2850,IPC,20,1,1
2850,IPC,20,1,2
2850,IT_ACT,20,1,3
2851,IPC,457,1,1
2852,IT_ACT,302,1,1
2852,NDPS,20,1,2
2853,NDPS,302,1,1
2853,IT_ACT,302,1,2
2854,POCSO,379,1,1
2854,IT_ACT,379,1,2
2855,IT_ACT,20,1,1
2855,IPC,457,1,2
2855,IPC,457,1,3
2856,IPC,302,1,1
2856,POCSO,302,1,2
2857,IPC,379,1,1
2857,NDPS,379,1,2
2858,IT_ACT,66D,1,1
2858,POCSO,392,1,2
2858,NDPS,66D,1,3
2859,POCSO,379,1,1
2859,IPC,392,1,2
2859,NDPS,302,1,3
2860,NDPS,66D,1,1
2861,IT_ACT,392,1,1
2861,NDPS,457,1,2
2862,IPC,66D,1,1
2862,IPC,66C,1,2
2863,NDPS,20,1,1
2863,POCSO,20,1,2
2863,POCSO,379,1,3
2864,NDPS,20,1,1
2864,IPC,302,1,2
2864,POCSO,379,1,3
2865,IT_ACT,457,1,1
2866,IPC,302,1,1
2867,IT_ACT,392,1,1
2867,NDPS,20,1,2
2868,IPC,379,1,1
2868,POCSO,66D,1,2
2869,POCSO,379,1,1
2869,POCSO,66C,1,2
2870,POCSO,302,1,1
2870,IT_ACT,302,1,2
2870,NDPS,20,1,3
2871,IPC,20,1,1
2872,POCSO,20,1,1
2873,IPC,457,1,1
2874,IPC,379,1,1
2875,IT_ACT,392,1,1
2875,IT_ACT,20,1,2
2875,NDPS,392,1,3
2876,IT_ACT,457,1,1
2877,POCSO,392,1,1
2878,IPC,66C,1,1
2878,IT_ACT,457,1,2
2879,POCSO,379,1,1
2879,IT_ACT,66D,1,2
2879,NDPS,457,1,3
2880,POCSO,66C,1,1
2881,POCSO,379,1,1
2881,NDPS,66C,1,2
2882,IPC,66D,1,1
2883,IT_ACT,66C,1,1
2884,IPC,66C,1,1
2884,IPC,66D,1,2
2884,IPC,66D,1,3
2885,IT_ACT,66C,1,1
2885,IPC,392,1,2
2886,IT_ACT,66C,1,1
2886,IPC,392,1,2
2887,IT_ACT,66C,1,1
2887,IT_ACT,66C,1,2
2888,IT_ACT,379,1,1
2889,POCSO,66C,1,1
2889,IT_ACT,379,1,2
2890,IT_ACT,66D,1,1
2890,IPC,66C,1,2
2890,POCSO,302,1,3
2891,IT_ACT,392,1,1
2891,IPC,457,1,2
2892,POCSO,66D,1,1
2893,IT_ACT,302,1,1
2893,IT_ACT,66D,1,2
2893,POCSO,20,1,3
2894,POCSO,66C,1,1
2895,POCSO,66D,1,1
2896,IPC,66D,1,1
2897,NDPS,457,1,1
2897,IT_ACT,457,1,2
2898,IPC,66C,1,1
2898,IPC,302,1,2
2898,POCSO,392,1,3
2899,NDPS,20,1,1
2900,IT_ACT,457,1,1
2901,IT_ACT,392,1,1
2901,IPC,302,1,2
2902,NDPS,302,1,1
2903,IPC,66C,1,1
2903,IT_ACT,392,1,2
2903,IT_ACT,20,1,3
2904,IT_ACT,302,1,1
2904,IT_ACT,457,1,2
2904,NDPS,379,1,3
2905,NDPS,392,1,1
2905,IPC,302,1,2
2905,POCSO,66C,1,3
2906,IPC,20,1,1
2906,IT_ACT,392,1,2
2907,IT_ACT,392,1,1
2907,NDPS,66D,1,2
2908,IT_ACT,302,1,1
2908,IPC,302,1,2
2909,IPC,66C,1,1
2909,NDPS,379,1,2
2909,IT_ACT,379,1,3
2910,POCSO,20,1,1
2910,POCSO,66D,1,2
2910,IPC,66C,1,3
2911,IT_ACT,66C,1,1
2911,NDPS,457,1,2
2912,IPC,379,1,1
2912,NDPS,66D,1,2
2912,NDPS,20,1,3
2913,IT_ACT,392,1,1
2913,NDPS,392,1,2
2914,IT_ACT,66D,1,1
2915,IT_ACT,66D,1,1
2915,NDPS,379,1,2
2915,POCSO,379,1,3
2916,IPC,302,1,1
2916,NDPS,20,1,2
2917,NDPS,302,1,1
2918,POCSO,457,1,1
2919,POCSO,20,1,1
2919,IPC,66D,1,2
2920,POCSO,392,1,1
2921,POCSO,302,1,1
2922,NDPS,302,1,1
2923,IT_ACT,66C,1,1
2923,POCSO,66C,1,2
2924,POCSO,379,1,1
2924,IPC,66C,1,2
2925,IPC,302,1,1
2925,IT_ACT,392,1,2
2926,POCSO,379,1,1
2926,POCSO,302,1,2
2926,NDPS,392,1,3
2927,IPC,457,1,1
2928,NDPS,457,1,1
2928,POCSO,66C,1,2
2929,IPC,66D,1,1
2929,IT_ACT,457,1,2
2929,POCSO,392,1,3
2930,NDPS,392,1,1
2931,POCSO,379,1,1
2931,IPC,392,1,2
2932,IPC,66C,1,1
2932,IT_ACT,379,1,2
2932,POCSO,66D,1,3
2933,IPC,66D,1,1
2933,POCSO,20,1,2
2933,IPC,66C,1,3
2934,IPC,379,1,1
2935,IPC,66D,1,1
2935,POCSO,66D,1,2
2935,NDPS,457,1,3
2936,NDPS,302,1,1
2937,IT_ACT,66C,1,1
2937,POCSO,302,1,2
2938,NDPS,66C,1,1
2939,NDPS,66C,1,1
2939,POCSO,379,1,2
2940,POCSO,66D,1,1
2940,POCSO,20,1,2
2941,IT_ACT,20,1,1
2941,IPC,302,1,2
2941,IPC,379,1,3
2942,POCSO,457,1,1
2942,POCSO,457,1,2
2942,IPC,66C,1,3
2943,POCSO,20,1,1
2944,IT_ACT,66C,1,1
2945,NDPS,66C,1,1
2945,POCSO,392,1,2
2946,IT_ACT,392,1,1
2946,POCSO,379,1,2
2946,POCSO,20,1,3
2947,POCSO,66D,1,1
2947,NDPS,392,1,2
2947,NDPS,392,1,3
2948,IT_ACT,379,1,1
2948,IPC,379,1,2
2948,IT_ACT,66C,1,3
2949,NDPS,302,1,1
2949,POCSO,302,1,2
2950,POCSO,66C,1,1
2950,IT_ACT,20,1,2
2951,IPC,457,1,1
2952,POCSO,379,1,1
2952,NDPS,302,1,2
2952,POCSO,66C,1,3
2953,IPC,392,1,1
2953,POCSO,66D,1,2
2954,NDPS,457,1,1
2955,IT_ACT,457,1,1
2956,IPC,20,1,1
2957,NDPS,379,1,1
2958,IPC,66C,1,1
2959,NDPS,20,1,1
2960,IPC,302,1,1
2960,IPC,66C,1,2
2961,IPC,379,1,1
2962,NDPS,392,1,1
2963,IT_ACT,302,1,1
2964,POCSO,392,1,1
2964,POCSO,302,1,2
2965,IT_ACT,392,1,1
2965,NDPS,457,1,2
2966,IT_ACT,379,1,1
2967,POCSO,379,1,1
2968,NDPS,66D,1,1
2969,POCSO,392,1,1
2969,NDPS,20,1,2
2970,IT_ACT,20,1,1
2970,NDPS,66C,1,2
2971,POCSO,457,1,1
2972,IT_ACT,457,1,1
2972,NDPS,302,1,2
2972,IT_ACT,392,1,3
2973,IT_ACT,20,1,1
2973,NDPS,66C,1,2
2973,NDPS,66D,1,3
2974,NDPS,392,1,1
2975,NDPS,302,1,1
2976,IT_ACT,66D,1,1
